Cypress Wet Season, Mammals & Opossum Corrected, R Added 7/25/2000           0    
68 63 
Vultures 
Opossum 
Tadpoles 
Shrews 
Living SED 
Galliformes 
Egrets 
GB Heron 
Other Herons 
Wood stork 
White ibis 
Gruiformes 
Caprimulgiformes 
Hummingbirds 
Woodpeckers 
Passeriformes onniv. 
Armadillo 
Passeriformes pred. 
Florida Panther 
Hogs 
White-Tailed Deer 
Rabbits 
Mice & Rats 
Squirrels 
Bats 
Bobcat 
Otter 
Mink 
Raccoon 
G Fox 
Black Bear 
Anseriformes 
Aquatic I 
Fish HO 
Fish PC 
Pelecaniformes 
Prawn 
Phytoplankton 
Float Veg. 
Periphyton 
Macrophytes 
Epiphytes 
Understory 
Vine L 
Hardwood L 
Cypress L 
Cypress W 
Hardwood W 
Crayfish 
Apple Snail 
Kites & Hawks 
Owls 
Terrst. I 
Salam. L 
S Frog 
M Frog 
L Frog 
Salamanders 
Snakes 
Lizards 
Turtles 
Alligators 
L Fish 
Refractory Det. 
Roots 
Vert. det 
Liable Det. 
Living POC 
1 0.000513
2 0.00394
3 0.000912
4 2.68e-06
5 2.65
6 0.000915
7 0.000224
8 3.03e-05
9 2.27e-05
10 1.16e-06
11 0.000425
12 3.19e-06
13 1.98e-05
14 1.58e-09
15 6.1e-05
16 9.45e-06
17 8.82e-05
18 1.49e-05
19 0.000101
20 0.000104
21 0.00566
22 0.000213
23 0.000134
24 0.00101
25 1.26e-08
26 6.18e-05
27 0.00495
28 1.38e-06
29 0.000334
30 7.09e-05
31 0.000354
32 0.00103
33 0.311
34 0.09
35 0.0149
36 8.51e-06
37 0.933
38 0.0714
39 55.0
40 89.9
41 48.3
42 0.0563
43 56.0
44 0.686
45 53.0
46 151.0
47 10700.0
48 800.0
49 1.48
50 0.135
51 4.17e-05
52 0.000147
53 0.225
54 0.0006
55 0.0023
56 0.011
57 0.00772
58 0.0268
59 0.0491
60 0.0193
61 0.0592
62 0.0827
63 0.0113
64 403.0
65 469.0
66 0.086
67 559.0
68 0.0193
-1 
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.169
8 0.0266
9 0.0184
10 0.00103
11 0.346
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 108.0
39 236.0
40 268.0
41 236.0
42 0.36
43 122.0
44 2.66
45 116.0
46 326.0
47 2.03
48 0.202
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.0
61 0.0
62 0.0
63 0.0
64 0.655
65 0.195
66 0.0
67 0.272
68 0.00246
-1 
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
24 0.0
25 0.0
26 0.0
27 0.0
28 0.0
29 0.0
30 0.0
31 0.0
32 0.0
33 0.0
34 0.0
35 0.0
36 0.0
37 0.0
38 0.0654
39 0.0
40 0.0
41 0.0
42 0.0
43 0.0
44 0.0
45 0.0
46 0.0
47 0.0
48 0.0
49 0.0
50 0.0
51 0.0
52 0.0
53 0.0
54 0.0
55 0.0
56 0.0
57 0.0
58 0.0
59 0.0
60 0.0
61 0.0
62 0.0
63 0.0
64 433.0
65 0.0
66 0.0
67 20.8
68 0.0181
-1 
1 0.0382
2 0.151
3 0.00264
4 0.000241
5 217.0
6 0.0471
7 0.139
8 0.0215
9 0.015
10 0.000836
11 0.283
12 0.000206
13 0.00128
14 3.65e-07
15 0.00314
16 0.000413
17 0.00186
18 0.000816
19 0.00116
20 0.00159
21 0.0641
22 0.0064
23 0.00804
24 0.0354
25 1.03e-06
26 0.00076
27 0.0959
28 4.63e-05
29 0.006
30 0.00158
31 0.00327
32 0.0532
33 3.33
34 0.744
35 0.0695
36 0.00055
37 4.98
38 53.9
39 118.0
40 134.0
41 118.0
42 0.18
43 61.2
44 1.33
45 57.8
46 163.0
47 0.0
48 0.0
49 3.84
50 0.402
51 0.0027
52 0.00947
53 1.85
54 0.00189
55 0.00386
56 0.0184
57 0.0105
58 0.0307
59 0.148
60 0.128
61 0.119
62 0.0215
63 0.019
64 0.0
65 0.0
66 0.0
67 0.0
68 23.3
-1 
1 66 0.00678 
2 66 0.0856 
3 11 9.26e-05 
3 12 2.24e-06 
3 58 0.000497 
3 59 0.00459 
3 61 0.00113 
3 62 0.000282 
3 66 0.000976 
4 7 7.09e-06 
4 9 7.17e-07 
4 30 3.39e-06 
4 66 6.38e-05 
5 3 0.00051 
5 33 0.852 
5 34 0.094 
5 35 0.004 
5 37 0.548 
5 49 0.444 
5 50 0.047 
5 63 0.000663 
5 64 24.4 
5 67 56.9 
6 17 5.05e-06 
6 20 4.34e-06 
6 26 0.000123 
6 30 8.85e-05 
6 59 0.00293 
6 61 0.00495 
6 62 0.00142 
6 66 0.0236 
7 30 2.17e-05 
7 59 0.00793 
7 62 0.00383 
7 66 0.0377 
8 30 2.93e-06 
8 66 0.00767 
9 30 2.19e-06 
9 66 0.00534 
10 66 0.000298 
11 17 2.35e-06 
11 20 2.02e-06 
11 30 4.11e-05 
11 59 0.0161 
11 62 0.00779 
11 66 0.0767 
12 30 9.78e-08 
12 66 7.33e-05 
13 7 9.07e-05 
13 9 8.1e-06 
13 66 0.00036 
14 66 2.1e-07 
15 7 0.000279 
15 9 2.49e-05 
15 59 0.000195 
15 66 0.0017 
16 7 4.33e-05 
16 8 1e-06 
16 9 3.87e-06 
16 10 4.99e-08 
16 18 8.43e-07 
16 23 5.81e-06 
16 26 1.27e-06 
16 30 2.9e-07 
16 51 1.8e-06 
16 52 6e-06 
16 59 0.000126 
16 61 0.000202 
16 66 0.000147 
17 19 0.000141 
17 66 0.000949 
18 7 6.81e-05 
18 8 1e-06 
18 9 6.08e-06 
18 10 4.99e-08 
18 23 5.81e-06 
18 26 2e-06 
18 30 4.56e-07 
18 51 1.8e-06 
18 52 6e-06 
18 59 0.000153 
18 61 0.000245 
18 66 0.000131 
19 66 0.000327 
20 19 0.000342 
20 31 0.000103 
20 66 0.000478 
21 19 0.000651 
21 26 0.000763 
21 31 0.000103 
21 66 0.0355 
22 7 0.000183 
22 9 0.000185 
22 10 9.98e-08 
22 19 5.2e-05 
22 26 2.87e-05 
22 28 2.81e-08 
22 30 0.000269 
22 31 0.000103 
22 51 3.59e-06 
22 52 1.2e-05 
22 62 0.000778 
22 66 0.00217 
23 4 1.58e-05 
23 7 8.16e-05 
23 8 1.41e-06 
23 9 8.25e-05 
23 10 7.06e-08 
23 18 1.69e-05 
23 19 2.97e-06 
23 26 1.8e-05 
23 28 2.81e-08 
23 30 0.00017 
23 51 2.54e-06 
23 52 8.47e-06 
23 59 0.000703 
23 61 0.0018 
23 62 0.000101 
23 66 0.00187 
24 26 0.000136 
24 30 0.00128 
24 66 0.0196 
25 66 3.42e-07 
26 66 0.000313 
27 66 0.0276 
28 30 2.28e-06 
28 66 1.16e-05 
29 19 0.000297 
29 66 0.00321 
30 66 0.000924 
31 66 0.00188 
32 17 5.68e-06 
32 20 4.88e-06 
32 30 9.99e-05 
32 59 0.0033 
32 62 0.00159 
32 66 0.0323 
33 7 0.00176 
33 8 0.000225 
33 9 0.000155 
33 10 8.46e-06 
33 11 0.00254 
33 12 1.91e-05 
33 27 0.0118 
33 28 5.78e-06 
33 29 0.00045 
33 34 0.708 
33 35 0.08 
33 36 7.38e-05 
33 51 0.000329 
33 52 0.00115 
33 54 0.00512 
33 55 0.00139 
33 56 0.00663 
33 57 0.00282 
33 58 0.00801 
33 59 0.00485 
33 61 0.0215 
33 62 0.00544 
33 63 0.0219 
33 64 1.72 
33 67 2.58 
34 7 0.000562 
34 8 6.52e-05 
34 9 4.49e-05 
34 10 2.45e-06 
34 11 0.000809 
34 12 5.52e-06 
34 27 0.00376 
34 28 1.67e-06 
34 29 0.00013 
34 35 0.0198 
34 36 2.13e-05 
34 51 9.51e-05 
34 52 0.000368 
34 57 0.008 
34 58 0.0141 
34 59 0.156 
34 61 0.0481 
34 62 0.253 
34 63 0.0095 
34 66 1.1 
35 7 8.43e-05 
35 8 1.08e-05 
35 9 7.4e-06 
35 10 4.04e-07 
35 11 0.000121 
35 12 9.11e-07 
35 27 0.000565 
35 28 2.76e-07 
35 29 2.15e-05 
35 36 3.52e-06 
35 51 1.57e-05 
35 52 5.51e-05 
35 57 0.00132 
35 58 0.00211 
35 59 0.0237 
35 61 0.013 
35 62 0.038 
35 63 0.00663 
35 66 0.0266 
36 66 0.000195 
37 7 0.00529 
37 8 0.000676 
37 9 0.000465 
37 10 2.54e-05 
37 11 0.00763 
37 12 5.72e-05 
37 27 0.0355 
37 28 1.73e-05 
37 29 0.00135 
37 35 0.027 
37 36 0.000221 
37 51 0.000986 
37 52 0.00346 
37 55 0.00416 
37 56 0.0199 
37 57 0.00846 
37 58 0.024 
37 59 0.014 
37 61 0.0645 
37 62 0.0164 
37 63 0.0119 
37 64 2.65 
37 67 5.8 
38 3 0.00306 
38 33 1.28 
38 34 0.236 
38 35 0.009 
38 37 2.06 
38 49 0.444 
38 50 0.047 
38 64 5.0 
38 67 44.6 
38 68 0.199 
39 32 0.0203 
39 34 0.071 
39 35 0.002 
39 61 0.0542 
39 64 88.4 
39 67 29.5 
40 3 0.00459 
40 5 40.7 
40 33 1.28 
40 34 0.236 
40 35 0.009 
40 37 6.99 
40 49 1.33 
40 50 0.327 
40 61 0.0936 
40 64 41.5 
40 67 41.5 
41 32 0.0188 
41 34 0.236 
41 35 0.002 
41 49 1.78 
41 61 0.0503 
41 64 92.7 
41 67 23.2 
42 34 0.118 
42 35 0.002 
42 64 0.0499 
42 67 0.0101 
43 2 0.0355 
43 6 0.0288 
43 14 1.48e-07 
43 15 0.00137 
43 16 0.000245 
43 17 0.000197 
43 20 0.000774 
43 21 0.0519 
43 22 0.00523 
43 23 0.00445 
43 24 0.0245 
43 29 0.00244 
43 30 6.65e-05 
43 31 0.00212 
43 32 0.0218 
43 53 0.974 
43 64 50.0 
43 67 10.1 
44 24 0.0003 
44 53 0.595 
44 64 0.611 
44 67 0.123 
45 2 0.0335 
45 6 0.0273 
